NOME_UHE,NO,VAZAO
6,1,0.0
156,1,0.0
275,1,0.0
6,2,1522.0
156,2,579.0
275,2,12195.0
6,3,1259.0
156,3,1230.0
275,3,14298.0
6,4,1296.0
156,4,843.0
275,4,17555.0
6,5,876.0
156,5,887.0
275,5,20593.0
6,6,621.0
156,6,354.0
275,6,11796.0
6,7,2364.0
156,7,1025.0
275,7,16418.0
6,8,1659.0
156,8,761.0
275,8,19063.0
6,9,1257.0
156,9,805.0
275,9,22080.0
6,10,977.0
156,10,291.0
275,10,13138.0
6,11,774.0
156,11,289.0
275,11,18239.0
6,12,1139.0
156,12,436.0
275,12,20348.0
6,13,707.0
156,13,480.0
275,13,23348.0
6,14,471.0
156,14,107.0
275,14,14306.0
6,15,1440.0
156,15,1574.0
275,15,24706.0
6,16,1212.0
156,16,1663.0
275,16,23482.0
6,17,1266.0
156,17,1154.0
275,17,23747.0
6,18,844.0
156,18,1195.0
275,18,26703.0
6,19,592.0
156,19,619.0
275,19,17471.0
6,20,2322.0
156,20,1465.0
275,20,25741.0
6,21,1630.0
156,21,1078.0
275,21,25314.0
6,22,1227.0
156,22,1120.0
275,22,28252.0
6,23,949.0
156,23,551.0
275,23,18957.0
6,24,735.0
156,24,598.0
275,24,27580.0
6,25,1112.0
156,25,736.0
275,25,26585.0
6,26,677.0
156,26,781.0
275,26,29509.0
6,27,446.0
156,27,273.0
275,27,20171.0
6,28,816.0
156,28,637.0
275,28,8932.0
6,29,850.0
156,29,1257.0
275,29,11901.0
6,30,1040.0
156,30,862.0
275,30,15899.0
6,31,598.0
156,31,906.0
275,31,18958.0
6,32,381.0
156,32,369.0
275,32,10369.0
6,33,2004.0
156,33,1052.0
275,33,13942.0
6,34,1414.0
156,34,781.0
275,34,17370.0
6,35,1001.0
156,35,825.0
275,35,20411.0
6,36,736.0
156,36,306.0
275,36,11634.0
6,37,456.0
156,37,305.0
275,37,15742.0
6,38,911.0
156,38,455.0
275,38,18654.0
6,39,456.0
156,39,499.0
275,39,21677.0
6,40,274.0
156,40,114.0
275,40,12770.0
